2024-03-24 14:20:40,289: root: INFO: Current backtesting datetime 2023-12-29 16:00:00-05:00
2024-03-24 14:20:40,289: root: INFO: Current backtesting datetime 2023-12-30 09:30:00-05:00
2024-03-24 14:20:40,289: root: INFO: [34mMLTrader : The market is not currently open, skipping this trading iteration[0m
2024-03-24 14:20:40,290: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-24 14:20:40,291: root: INFO: Current backtesting datetime 2023-12-30 09:29:00-05:00
2024-03-24 14:20:40,292: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-24 14:20:40,293: root: INFO: Current backtesting datetime 2024-01-02 08:30:00-05:00
2024-03-24 14:20:40,294: root: INFO: MLTrader : Executing the before_market_opens lifecycle method
2024-03-24 14:20:40,294: root: INFO: Current backtesting datetime 2024-01-02 09:30:00-05:00
2024-03-24 14:20:40,294: root: INFO: MLTrader : Executing the before_starting_trading lifecycle method
2024-03-24 14:20:40,295: root: INFO: Current backtesting datetime 2024-01-02 15:59:00-05:00
2024-03-24 14:20:40,296: root: INFO: MLTrader : Executing the before_market_closes lifecycle method
2024-03-24 14:20:40,296: root: INFO: Current backtesting datetime 2024-01-02 16:00:00-05:00
2024-03-24 14:20:40,297: root: INFO: MLTrader : Executing the after_market_closes lifecycle method
2024-03-24 14:20:40,297: root: INFO: MLTrader : Executing the on_strategy_end lifecycle method
2024-03-24 14:20:40,560: root: INFO: Backtesting finished
2024-03-24 14:20:41,703: root: ERROR: Not enough data to create a tearsheet, at least 2 days of data are required. Skipping
2024-03-24 14:20:41,703: backtest_stats: INFO: Backtest took 0:00:02.272996 for a speed of 0.000
